id	customer	project	activity	ddate	duration	title	username
298	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-01-31 09:35:00	10800	Worked with Neil to puzzle out packages, configs and scripts a fresh server install needs (part 1)	Charlie
313	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-02-04 17:04:00	5400	Drriving round live with Katja\n\thttps://trello.com/c/G02nmCHD/803-old-style-statement-being-generated-by-worker\n\thttps://trello.com/c/vTO4XSLL/806-worker-unable-to-set-a-password-new	Charlie
334	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-01-28 15:30:00	9000	Server stats collection	nick
336	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-02-04 10:00:00	9000	Planning prep & support tasks	katjam
338	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-02-05 10:00:00	7200	planning prep and support	katjam
353	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-02-12 10:00:00	1800	demo to international locator	katjam
383	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-02-19 10:00:00	1800	Support ticket response & wrangle	katjam
453	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-02-25 15:40:00	50400	ansible and openscap setups\nalso https config on staging test machine\nsetup and updating ready for pentests	neil
566	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-03-06 10:00:00	1800	Support and code review	katjam
576	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Ongoing development support	2019-03-07 10:00:00	2700	Code review. Support investigations.	katjam
270	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-24 11:10:00	5400	Write up notes from Scoping MVP meeting	rose.neontribe
271	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-24 11:10:00	1800	Write up user stories on Trello	rose.neontribe
291	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-29 15:51:00	28800	Scoping	katjam
330	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-02-08 15:52:00	3600	General involvement.	harry
333	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-30 14:00:00	2700	Scoping de-brief call	nick
583	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-03-08 11:38:00	3600	Conversation about shape of heartbeats and testing.	harry
600	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-29 13:28:00	14400	Scoping	harry
601	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-28 13:28:00	7200	NULL	harry
602	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	General product management time	2019-01-30 13:29:00	2700	Scoping de-brief call	harry
350	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-11 10:00:00	14400	Planning & upgrade laravel	katjam
354	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-12 10:00:00	14400	Upgrade laravel	katjam
356	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-13 10:00:00	21600	Upgrade laravel, planning	katjam
382	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-19 10:00:00	14400	Upgrade laravel and better seeds.	katjam
384	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-14 10:00:00	7200	Upgrade to 5.4 app_user and collection fixes	katjam
385	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-15 10:00:00	10800	Upgrade to 5.4 more passing tests	katjam
386	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-18 10:00:00	7200	Better seeds. Code review and upgrade 5.4.	katjam
404	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-18 11:00:00	14400	Branding and updates	nick
407	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-19 10:30:00	16200	One copy changes, branding and security upgrades\nhttps://github.com/neontribe/MomoOne/pull/382	nick
409	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-20 12:00:00	23400	Upgrades and branding\nhttps://github.com/neontribe/MomoForWorkers/pull/49\nhttps://github.com/neontribe/MomoOne/pull/384	nick
427	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-21 13:57:00	28800	Finished the https://trello.com/c/hPO0A2gB/1344-upgrade-to-laravel-55-lts-release-or-56-for-better-i18n-support\nMoved on to other cards.	Charlie
429	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-20 14:00:00	27000	https://trello.com/c/hPO0A2gB/1344-upgrade-to-laravel-55-lts-release-or-56-for-better-i18n-support	Charlie
430	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-19 14:01:00	27000	https://trello.com/c/hPO0A2gB/1344-upgrade-to-laravel-55-lts-release-or-56-for-better-i18n-support	Charlie
432	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-18 14:01:00	27000	https://trello.com/c/hPO0A2gB/1344-upgrade-to-laravel-55-lts-release-or-56-for-better-i18n-support	Charlie
434	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-11 15:01:00	25200	Porting Hotfixes	Charlie
436	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-12 15:03:00	28800	Hotfix porting	Charlie
437	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-13 15:04:00	28800	Hotfix porting, infosec some cards with Neil	Charlie
438	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-14 15:15:00	25200	The horror that is laravel upgrades. Part 1.	Charlie
440	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-15 15:17:00	21600	The unenviable sensation of banging ones head against a brick wall labelled laravel "5.3->5.4->5.5"	Charlie
442	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-20 10:00:00	25200	One Honeypot. Better worker & express info + date stuff.	katjam
443	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-21 10:00:00	28800	Tests and date formatting  + sorted worker list. Code review.	katjam
444	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-21 09:30:00	25200	Sprint dev\nhttps://github.com/neontribe/MomoExpress/pull/141	nick
445	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-22 10:00:00	28800	Sprint dev\nhttps://github.com/neontribe/MomoOne/pull/386\nhttps://github.com/neontribe/MomoOne/pull/385\nhttps://github.com/neontribe/ServiceMomo/pull/487	nick
458	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-22 10:00:00	28800	Activity to more useful usage page	katjam
459	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-25 10:00:00	21600	Activities to usage & fix tests	katjam
460	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-26 10:00:00	21600	Activity/ Usage page + test support	katjam
470	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-28 10:00:00	21600	Rebrand & bugfixes	katjam
471	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-27 10:00:00	25200	Get ready for deploy, support, bugfixes	katjam
473	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-01 10:00:00	28800	Re-brand and some bug fix	katjam
485	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-25 09:00:00	7200	Welsh copy and PR updates	nick
487	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-26 09:00:00	5400	Code review, design issues	nick
492	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-28 16:30:00	1800	Reband copy check, code review	nick
496	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-27 09:30:00	1800	Style fix\nhttps://github.com/neontribe/ServiceMomo/pull/492	nick
512	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-04 10:00:00	21600	Rebrand, test, deploy	katjam
534	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-05 16:30:00	10800	bughunting auth problems https://trello.com/c/dJJY2lB0/3125-team-portal-auth-bug	Charlie
535	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-04 16:30:00	18000	bughunting auth problems https://trello.com/c/dJJY2lB0/3125-team-portal-auth-bug\nfixing bits of branding	Charlie
538	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-01 10:00:00	25200	rebranding things	Charlie
539	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-02-28 10:00:00	21600	rebranding things	Charlie
598	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-06 10:00:00	21600	Fixing testing bugs	Charlie
599	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint development	2019-03-07 10:00:00	21600	Fixing testing bugs\nHunting down rebranding opportunities	Charlie
266	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-01-21 11:06:00	1800	Room booking for MOMO scoping meeting in London	rose.neontribe
267	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-01-17 11:07:00	18000	Insight mapping day in London	rose.neontribe
268	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-01-22 11:08:00	3600	MOMO meeting with Yvonne and Katja re analytics	rose.neontribe
269	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-01-22 11:08:00	9000	Neontribe Meeting to prep for scoping	rose.neontribe
301	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-04 12:10:00	3600	Planninig meeting	Jermalkl
310	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-05 17:00:00	3600	Look at MOMO Cards-to-include with neil	Charlie
339	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-08 10:00:00	28800	Planning day	katjam
344	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-11 09:49:00	900	Updating the timekeeping process for MOMO heartbeat	Jermalkl
351	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-11 10:00:00	1800	Catch-up	katjam
352	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-12 10:00:00	900	Catch-up	katjam
357	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-13 10:00:00	1800	catch-up Yvonne + team	katjam
388	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-13 09:30:00	900	Planning call	nick
402	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-18 09:30:00	1800	Calls and planning	nick
428	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-20 13:59:00	1800	10am with Yvonne	Charlie
431	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-19 14:01:00	1800	Call with Yvonne	Charlie
433	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-18 14:04:00	1800	Chat with yvonne	Charlie
435	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-11 15:02:00	3600	Trello gardening and calls.	Charlie
439	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-14 15:16:00	1800	Calls with yvonne	Charlie
441	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-15 15:18:00	1800	Pleasantly distracting call with Yvonne.	Charlie
531	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-01-29 16:07:00	18000	Service MOMO sprint scoping in London	rose.neontribe
532	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-02-08 16:08:00	18000	Service MOMO sprint 1 planning in London	rose.neontribe
581	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-03-08 11:23:00	9000	Scrums fo week 2 of test and deploy	Jermalkl
582	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-03-01 11:24:00	9000	Scums for week 1 test and deploy	Jermalkl
585	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-03-08 15:24:00	3600	Release notes. Trello wrangling	Jermalkl
604	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint management & meetings	2019-03-11 14:59:00	1800	Pre deploy scrum	Jermalkl
454	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-02-25 12:01:00	14400	Browser testing for MOMO for workers and MOMO Express	Jermalkl
456	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-02-26 17:07:00	14400	Functional testing of heartbeat 1	Jermalkl
466	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-02-28 17:15:00	18000	Functional testing	Jermalkl
468	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-01 16:43:00	14400	Functional testing - Dev tests	Jermalkl
482	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-04 10:09:00	7200	Functional testing	Jermalkl
513	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-05 10:00:00	9000	Infosec notes and testing	katjam
540	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-02-27 10:00:00	21600	test bug fixes	Charlie
541	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-02-26 10:00:00	14400	test bug fixes	Charlie
578	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-05 11:20:00	10800	Feb sprint 2019	Jermalkl
579	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-06 11:22:00	18000	Browser testing	Jermalkl
580	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-07 11:22:00	14400	Browser testing. Functional testing	Jermalkl
584	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-08 15:23:00	5400	Browser testing	Jermalkl
595	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-08 10:00:00	10800	Dev testing and prep for deploy	katjam
605	Mind of my Own	Service MOMO heartbeat 1 (28 Jan - 8 Mar 2019)	Sprint testing	2019-03-11 15:00:00	3600	Last tidy up of sprint testing	Jermalkl
775	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Monthly patching and maintenance	2019-04-15 09:00:00	7200	weekly backup retrival	Andy Barnes
97	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	MOMO ISO27001 general process	2019-03-27 15:50:00	55200	infosec and vlan 1h 15/3\nserver config 3h 14/3\nwhat deletes what and how & servers 4h20 18/3\nrsyslog selinux new servers 5h\nmacsec new servers 1h\ninfo sec sprint 26+27/3 1h	neil
679	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	MOMO ISO27001 general process	2019-04-09 09:56:00	115200	monday 1st 4h new servers\ntuesday 2nd 6h new servers\nwednesday 3rd 4h new servers\nthursday 4th  6h new servers\nfriday 5th 1h infosec 5h new servers\nsunday 7th 2h new servers\nmonday 8th 4h new servers	neil
735	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	MOMO ISO27001 general process	2019-04-11 12:41:00	46800	tuesday new server deploy 7h\nWedneasday 3h\nThursday 3h	neil
793	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	MOMO ISO27001 general process	2019-04-24 10:30:00	100800	deploy demo to new servers\npentest\nfix issues\nprepare new live\n15th to 24th	neil
5	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-19 10:00:00	3600	Maintenence & hotfix	katjam
9	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-20 10:00:00	3600	Trello wrangle & ongoing review/ chats	katjam
15	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-11 10:00:00	5400	Releases and support	katjam
20	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-12 10:00:00	9000	Maintenence. Add worker and meeting. Trello wrangle.	katjam
23	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-18 10:00:00	9000	Usage bugs & memory issue	katjam
24	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-15 10:00:00	14400	Stand-up. Support/ investigations/ Usage portal call.	katjam
31	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-13 10:00:00	9000	Support - adding data and trello wrangle	katjam
33	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-14 10:00:00	9000	Wash- up & support	katjam
87	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-13 09:00:00	1800	Help with footer styling hotfix	nick
102	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-28 10:00:00	7200	Support tickets and trello wrangle	katjam
610	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-15 12:30:00	12600	Maintenance support and stats	nick
655	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-02 10:00:00	5400	Support around stats mostly & deleted workers	katjam
658	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-03 10:00:00	3600	More stats enquiry	katjam
664	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-04 10:00:00	5400	maintenence/ support	katjam
718	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-28 10:00:00	3600	NULL	Charlie
730	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-03-18 10:00:00	7200	maintenance with katja	Charlie
743	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-10 10:00:00	9000	Catching up on support tickets	katjam
749	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-12 10:00:00	14400	Stats chat and general support cards	katjam
754	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-10 11:00:00	1800	Support ticket assist	nick
766	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-15 10:00:00	1800	Un-delete worker and board tidy	katjam
787	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-17 10:00:00	3600	Support tasks and trello wrangle/ arragne prep scopiong	katjam
790	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Ongoing development support	2019-04-18 10:00:00	1800	Worker types and typo in Meeting	katjam
27	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-03-21 10:15:00	12600	Planning calls and issues	nick
39	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-03-12 10:00:00	21600	Scoping meeting	nick
40	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-03-18 08:00:00	25200	Design planning meeting, design strategy	nick
45	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-03-19 09:30:00	1800	Catchup calls and meetings	nick
76	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-03-25 10:00:00	1800	Trello wrangle.	katjam
609	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-03-15 14:30:00	3600	Design planning meetings	nick
669	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	General product management time	2019-04-08 13:25:00	1800	NULL	harry
101	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-27 10:00:00	7200	Upgrades, code review and hotfix wrangle	katjam
103	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-28 10:00:00	3600	Usage update prep	katjam
113	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-01 10:00:00	1800	Code review	katjam
656	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-02 10:00:00	7200	Improve seeds & usage counts	katjam
659	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-03 10:00:00	9000	Express doc to statement. Code review	katjam
663	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-05 10:00:00	18000	Usage counts. Code review. Organisation settings page design, Task page	katjam
666	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-04 10:00:00	14400	Counts and code review.	katjam
670	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-08 09:20:00	19800	Worker sorting UI, logos, code review	nick
673	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-25 09:00:00	16200	Sticky footer, IE display\nhttps://github.com/neontribe/ServiceMomo/pull/499	nick
677	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-03 10:00:00	23400	Selections copy, spreadsheets, code review\nhttps://github.com/neontribe/ServiceMomo/pull/510	nick
681	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-27 10:00:00	18000	Page title, PHP setup changes, design work	nick
683	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-09 10:00:00	3600	Code review - release issues	katjam
685	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-07 10:00:00	14400	Tasks page	katjam
688	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-04 10:00:00	21600	Spreadsheet age and date formatting\nhttps://github.com/neontribe/ServiceMomo/pull/511	nick
689	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-05 10:00:00	21600	Fix usage copy, PR fixes to spreadsheet age and honeypot\nhttps://github.com/neontribe/ServiceMomo/pull/517	nick
690	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-01 10:00:00	18000	Update Express statement copy, honeypot logging\nhttps://github.com/neontribe/ServiceMomo/pull/507	nick
694	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-28 10:30:00	3600	Design call and comms	nick
695	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-28 13:00:00	7200	Layout changes for header	nick
696	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-29 10:00:00	23400	Reorganise header, PRs, stats assist\nhttps://github.com/neontribe/ServiceMomo/pull/505\nhttps://github.com/neontribe/ServiceMomo/pull/506	nick
697	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-02 10:00:00	21600	Improve honeypot detection, write tests	nick
704	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-10 10:00:00	10800	bugfixing for t&d	Charlie
706	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-09 10:00:00	10800	bugfixes for testing	Charlie
707	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-08 10:00:00	18000	bugfixes for t&d	Charlie
709	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-05 10:00:00	21600	moving the nav about	Charlie
710	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-04 10:00:00	21600	Sortable workers on the workers pages	Charlie
712	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-03 10:00:00	21600	Sprint - worker sorting	Charlie
715	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-02 10:00:00	21600	Sprint dev	Charlie
716	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-04-01 10:00:00	25200	sprint dev	Charlie
717	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-29 10:00:00	14400	sprint dev	Charlie
719	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-28 10:00:00	18000	sprint dev	Charlie
722	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-27 10:00:00	10800	sprint dev	Charlie
723	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-26 10:00:00	25200	sprint dev	Charlie
726	Mind of my Own	Service MOMO heartbeat 2 (March 11 - April 19)	Sprint development	2019-03-25 10:00:00	25200	Sprint dev	Charlie
